timestamp,user_id,amount,latitude,longitude,isFraud
2024-01-01 00:31:00,8734,348.1374832180221,33.98458890819826,-98.0199128850689,0
2024-01-01 00:32:00,2267,26.2278085163982,30.26156144532413,-97.92141957652977,0
2024-01-01 00:33:00,2528,55.35106828810747,34.410266235155675,-91.8911666808093,0
2024-01-01 00:34:00,4556,87.20841214594729,39.02129192293262,-95.3094136770279,0
2024-01-01 00:35:00,4890,94.63164887809927,38.56615128314121,-90.84195403968118,0
2024-01-01 00:36:00,9838,88.56371384926447,34.089971854095126,-92.31003762418786,0
2024-01-01 00:37:00,6393,17.58338627634581,30.222214407603825,-92.63572235269808,0
2024-01-01 00:38:00,9792,88.85755972947325,36.36307272620316,-98.98046291345344,0
2024-01-01 00:39:00,9433,164.1278893660867,37.411944277828646,-99.6412443482591,1
2024-01-01 00:40:00,8513,159.4713097698489,32.94243576084275,-96.83237180340139,0
2024-01-01 00:41:00,3612,14.852785249460405,34.76663999619574,-97.82701639151047,0
2024-01-01 00:42:00,8041,28.342065615101948,39.91856795247708,-92.87691114071487,0
2024-01-01 00:43:00,7235,19.210910134087907,35.76343012981599,-95.49266275833949,0
2024-01-01 00:44:00,6486,76.69319575603758,33.510749056615666,-94.7685362537108,0
2024-01-01 00:45:00,8099,11.569267368529793,36.27488876640133,-91.86258517128101,0
2024-01-01 00:46:00,1775,17.7654796303066,31.800223068640847,-95.21495318234291,0
2024-01-01 00:47:00,9226,28.074593188456078,31.9925237327458,-94.55073679194601,0
2024-01-01 00:48:00,4152,9.054029323739883,39.24924714714017,-91.57679733591978,0
2024-01-01 00:49:00,2585,53.101272710370864,32.39200041169331,-95.68664190692488,0
2024-01-01 00:50:00,4943,6.6426086877331265,33.10789379215744,-99.16873292086402,0
2024-01-01 00:51:00,8555,88.70752919575888,35.43777241969754,-94.78294790407017,0
2024-01-01 00:52:00,4073,36.70739969601857,38.996926202776066,-94.20638315767152,0
2024-01-01 00:53:00,2021,29.25401393364434,37.814488897190145,-94.88203195687007,0
2024-01-01 00:54:00,4843,34.441126167536645,30.437839206698747,-97.41950482781883,0
2024-01-01 00:55:00,8989,51.39875280664734,36.930296688983695,-97.76309931747872,0
2024-01-01 00:56:00,7873,98.77713815081178,35.04061482683993,-96.30243628068159,0
2024-01-01 00:57:00,6675,203.79147172081446,34.75552842002381,-98.33771261496321,0
2024-01-01 00:58:00,1161,150.491381266212,36.91558366825543,-93.33976320726165,0
2024-01-01 00:59:00,5297,508.6134627126572,31.96232046219044,-93.85325098720355,0
2024-01-01 01:00:00,1995,107.2644423531308,39.814886636617196,-93.67604384321217,0
2024-01-01 01:01:00,8629,62.822613885488046,36.45306530272449,-97.75202506860059,0
2024-01-01 01:02:00,2016,34.56937521286933,33.65656174611856,-97.53470985796116,0
2024-01-01 01:03:00,8869,35.73751734730973,36.002022080701614,-92.1260974088125,0
2024-01-01 01:04:00,7439,93.60071539524424,32.1647086328962,-93.09888227441485,0
2024-01-01 01:05:00,8892,20.09670473759879,36.33841864854956,-91.24820150832458,0
2024-01-01 01:06:00,7863,68.64691129852217,30.282171407377973,-95.96494282223205,0
2024-01-01 01:07:00,8916,53.577816127975346,33.41181911408366,-94.52672167902247,0
2024-01-01 01:08:00,9529,26.361456004849394,37.475168967475064,-92.61222294069586,0
2024-01-01 01:09:00,1878,19.08322557516054,38.0797784911414,-90.25845030967443,0
2024-01-01 01:10:00,5887,681.7871427559476,32.52919413313968,-90.10368187154305,0
2024-01-01 01:11:00,5859,13.50998219125945,35.39409461279986,-90.0082458752172,0
2024-01-01 01:12:00,7331,51.021210358741016,35.28492889689118,-91.09473516935194,0
2024-01-01 01:13:00,9571,185.41263637232996,34.2145604637678,-93.60349180862922,0
2024-01-01 01:14:00,9684,92.67111847153085,32.28432982752979,-99.93029049210547,0
2024-01-01 01:15:00,8208,34.00353344415162,37.03228233228773,-93.00456236722243,0
2024-01-01 01:16:00,6276,16.574292733034067,32.5236168174552,-97.61400483863059,0
2024-01-01 01:17:00,3062,62.164645837966525,39.110257371566156,-99.42832852689756,0
2024-01-01 01:18:00,1064,3.8980824427132847,35.28501291118503,-93.02815571054865,0
2024-01-01 01:19:00,9006,64.70684943264946,38.70478337310622,-92.43989072823807,0
2024-01-01 01:20:00,3568,56.53311580506585,32.90742720804164,-93.40566879832251,0
2024-01-01 01:21:00,6463,159.19373641773848,38.07079156258732,-96.34830216183744,0
2024-01-01 01:22:00,3027,17.40330719635199,31.136635848999926,-94.88995875920877,1
2024-01-01 01:23:00,3695,39.50900419186673,37.66830342007393,-90.65052373004252,0
2024-01-01 01:24:00,6258,84.51268545618468,33.86945849925302,-92.70389034023057,0
2024-01-01 01:25:00,6618,67.05865999803525,34.699900888185866,-94.95315766500664,0
2024-01-01 01:26:00,7736,14.258504034828562,31.66807320259573,-94.06550848048929,0
2024-01-01 01:27:00,1391,28.574030179107563,30.186276885243924,-90.72316401653643,0
2024-01-01 01:28:00,6892,221.38683593782,36.66197493128281,-96.06217477730323,0
2024-01-01 01:29:00,4561,70.76230086953412,35.87718283400418,-98.9815628451391,0
2024-01-01 01:30:00,7184,10.338593679269293,36.22428152069657,-96.74173758296928,0
2024-01-01 01:31:00,4099,132.05680179788226,32.5500175802692,-95.84799785263714,0
2024-01-01 01:32:00,7278,11.031284415498005,32.39277462883106,-97.27036130139511,0
2024-01-01 01:33:00,9392,40.16433859881029,38.302963112692474,-94.7102759474995,0
2024-01-01 01:34:00,4104,95.89717796221422,37.61252752593233,-96.95142124853923,1
2024-01-01 01:35:00,8215,183.77384162545968,33.36790115841361,-98.96820414617618,0
2024-01-01 01:36:00,3454,5.270239262303038,36.37805715975681,-98.1193148639395,0
2024-01-01 01:37:00,9996,111.22888524370589,38.28150004168814,-90.81843916576861,0
2024-01-01 01:38:00,3731,129.24691440788604,38.888294422179484,-93.70404370899139,0
2024-01-01 01:39:00,9154,31.280175674126994,30.058062609092428,-96.85691287236949,0
2024-01-01 01:40:00,6056,59.79422530181044,38.13462393134724,-96.3308208749956,0
2024-01-01 01:41:00,9110,2.5806163678249434,33.50392334246926,-95.06616828590975,0
2024-01-01 01:42:00,4840,3.497399475021645,37.18378284776176,-93.26869966437295,0
2024-01-01 01:43:00,2028,165.42744832633613,33.714013646,-94.1782011015623,0
2024-01-01 01:44:00,8385,31.852146411839556,36.06249086794015,-90.67301875437059,0
2024-01-01 01:45:00,1502,38.62067552754113,36.46782440006019,-93.7425117342769,0
2024-01-01 01:46:00,7910,69.03933424488763,34.04992770916226,-90.89208020395058,0
2024-01-01 01:47:00,7938,37.86653684496773,35.12785331137745,-99.94569840835435,0
2024-01-01 01:48:00,5488,34.51202680949286,37.263133719191686,-91.09440528078053,0
2024-01-01 01:49:00,1206,81.00323255074713,34.76305268694862,-92.78541412033955,0
2024-01-01 01:50:00,6134,12.236995023422125,30.139804850851664,-98.27806545887914,0
2024-01-01 01:51:00,6977,174.15011407674808,30.12904196997516,-97.36961980754948,0
2024-01-01 01:52:00,8721,43.369220096375415,36.61310850049394,-94.57190000836118,0
2024-01-01 01:53:00,8035,19.972203847670194,38.47237537455598,-98.75061844649457,0
2024-01-01 01:54:00,2484,17.457865908488987,37.852735375139964,-92.14631730887955,0
2024-01-01 01:55:00,8858,56.97723980668526,33.104003019331635,-92.08826133777573,0
2024-01-01 01:56:00,1863,40.19096785760885,34.711278849969545,-96.99051011344918,0
2024-01-01 01:57:00,3790,11.601796136521449,32.34160740101667,-99.30182995027204,0
2024-01-01 01:58:00,8408,29.90916318912822,39.89149910666673,-90.11152540766426,0
2024-01-01 01:59:00,9755,24.307890197221774,32.60506449260232,-97.49271120755675,0
2024-01-01 02:00:00,6116,192.83917213646527,34.162615928493665,-99.32441348682654,0
2024-01-01 02:01:00,7019,62.20605952223512,36.81128951324303,-96.70035040616445,0
2024-01-01 02:02:00,2757,262.26079996431685,38.760176696507756,-90.30996737825707,0
2024-01-01 02:03:00,8574,26.843555556610955,30.514756840671364,-92.07072387248004,0
2024-01-01 02:04:00,7374,40.80759072373954,33.010196760271214,-95.19666920189857,0
2024-01-01 02:05:00,7892,80.36294808389776,35.689858479644606,-96.94669578274319,0
2024-01-01 02:06:00,2678,99.89629626811916,36.183130813761835,-95.76693901452532,0
2024-01-01 02:07:00,4242,112.27947463853744,30.700274384998608,-99.82634391769358,0
2024-01-01 02:08:00,5636,22.470210350952453,36.64078737842073,-92.81629518558664,0
2024-01-01 02:09:00,2059,23.111281224405595,35.28064365608574,-99.00355728448157,0
2024-01-01 02:10:00,7668,38.26668707411199,38.27627379362144,-94.80962423125693,1
2024-01-01 02:11:00,4157,240.0643143943039,32.221891762083004,-94.34154947137431,1
2024-01-01 02:12:00,6915,20.071819503438725,31.95026985021876,-99.98310225697706,0
2024-01-01 02:13:00,3693,32.23571482165394,37.933372219279555,-90.20121374022568,0
2024-01-01 02:14:00,4627,113.27946582690207,37.03869128939616,-96.97860962311114,0
2024-01-01 02:15:00,6450,107.37788675602177,37.91673360577675,-99.22775749007884,0
2024-01-01 02:16:00,2663,95.14655316574142,37.81934141028079,-91.4561144174051,0
2024-01-01 02:17:00,6592,59.19538488215128,31.040006758304607,-98.48047395948655,0
2024-01-01 02:18:00,8392,18.818988344786195,32.785830472991506,-99.75044863775511,0
2024-01-01 02:19:00,2306,27.363884803251,32.60085136136446,-95.05309320407103,0
2024-01-01 02:20:00,7776,168.42493752818558,39.345872814168395,-98.70083014202427,0
2024-01-01 02:21:00,6864,118.34893453474794,34.87466574050345,-90.17576933646119,0
2024-01-01 02:22:00,8526,14.368166391953734,31.110571327000173,-99.89589013387484,0
2024-01-01 02:23:00,9901,130.25025386679022,32.89577905930019,-99.48802655811367,0
2024-01-01 02:24:00,6575,202.1031961063691,38.719016485164715,-91.66716033601031,0
2024-01-01 02:25:00,6530,57.617756266567845,38.47066378165313,-97.60248303961974,0
2024-01-01 02:26:00,5413,83.61987078639416,39.00339483440537,-90.88403246616056,0
2024-01-01 02:27:00,4748,150.12753791100806,33.8852877273702,-96.8886294652504,0
2024-01-01 02:28:00,1663,27.22902782880179,36.41340961489996,-99.30217348639594,0
2024-01-01 02:29:00,2998,560.9309446448932,32.781739198753236,-99.89408200958465,1
2024-01-01 02:30:00,8994,185.5042844686006,31.80825331152374,-97.17432722942824,0
2024-01-01 02:31:00,2495,92.20627134756786,30.21901075926368,-95.262694245041,0
2024-01-01 02:32:00,4304,52.74622236274046,32.23440949689349,-99.9898388907393,0
2024-01-01 02:33:00,4763,89.54823732473247,36.04374136892273,-94.18892797456105,0
2024-01-01 02:34:00,6232,11.469800081870616,39.04210313606793,-96.66338441325269,0
2024-01-01 02:35:00,2853,437.9425633658026,31.334205532154417,-96.09846470637589,1
2024-01-01 02:36:00,7585,168.82987877221032,39.18011560965442,-97.38589051801894,0
2024-01-01 02:37:00,2291,236.04290675921808,33.45385234871721,-94.70954794558938,0
2024-01-01 02:38:00,4581,56.303526097108104,34.2682840761432,-97.69877378031856,0
2024-01-01 02:39:00,8554,38.08082230829209,33.64978540468747,-98.6517791384353,0
2024-01-01 02:40:00,8280,27.818264368639614,34.08608139919704,-91.09352917951955,0
2024-01-01 02:41:00,2636,123.17112009994482,32.59193149187665,-96.09445016969448,0
2024-01-01 02:42:00,4696,32.70254554687955,36.98604678311439,-99.23069649779008,0
2024-01-01 02:43:00,1698,45.269932338033925,37.58183110270167,-97.69677245433668,0
2024-01-01 02:44:00,5737,94.29226177999452,38.23112890852265,-96.90057051799184,0
2024-01-01 02:45:00,1854,28.238087384781554,33.41289583359967,-92.3035369065146,0
2024-01-01 02:46:00,9164,155.08087638754225,37.646268910277946,-99.7774450547065,0
2024-01-01 02:47:00,6855,53.63806168371126,36.37675357476815,-95.21750511521886,0
2024-01-01 02:48:00,8392,12.083980885297434,39.57916086840393,-95.92307514643282,0
2024-01-01 02:49:00,7528,27.938266862991856,34.247851666985476,-90.31599598365075,0
2024-01-01 02:50:00,6249,201.9833867021598,39.923097278833545,-98.19924987703388,0
2024-01-01 02:51:00,6172,21.39158213870082,37.403940300078716,-93.72129253836282,0
2024-01-01 02:52:00,2707,133.49679729295903,37.76277754958998,-97.9780311490727,0
2024-01-01 02:53:00,6791,61.662344002379236,30.25704860109661,-94.51577945828159,0
2024-01-01 02:54:00,6535,45.98428456708302,34.97398351336096,-94.4493676748621,0
2024-01-01 02:55:00,5931,673.5714991422042,35.28336712312025,-99.24653270141548,0
2024-01-01 02:56:00,4510,15.116453057239573,30.406001019205995,-95.43548705802769,0
2024-01-01 02:57:00,1202,26.04605702686015,33.12131223490555,-95.38843892040038,0
2024-01-01 02:58:00,5218,53.33378157259693,39.55644180627796,-96.80863325857854,0
2024-01-01 02:59:00,9958,611.3987665588177,34.26111436360136,-97.22841446312346,0
2024-01-01 03:00:00,5389,53.458134946619026,31.867019845583073,-97.75702025883795,0
2024-01-01 03:01:00,3327,71.82646048213977,35.13338707026408,-99.9405892812533,0
2024-01-01 03:02:00,9004,39.02351840543846,30.337655772204652,-99.98183715511027,0
2024-01-01 03:03:00,3931,78.14988447050416,35.159886999708576,-94.10212789209406,0
2024-01-01 03:04:00,8777,41.52030536020807,35.94268306030088,-97.08536088859313,1
2024-01-01 03:05:00,1197,109.43410687585076,33.57694362553006,-98.321113442168,1
2024-01-01 03:06:00,8125,118.41404355060814,37.62576198093559,-93.152647944877,1
2024-01-01 03:07:00,2930,43.20234763480593,31.357140770010055,-94.71095430520555,0
2024-01-01 03:08:00,7287,17.716917284580703,38.78183409880697,-90.85041723118749,0
2024-01-01 03:09:00,9800,59.95353508907833,39.554449103904204,-91.68983062927997,0
2024-01-01 03:10:00,5282,221.8766836363738,30.012345246028886,-92.73270808900033,0
2024-01-01 03:11:00,3511,23.887120111852717,38.42721660043159,-98.73418042814986,0
2024-01-01 03:12:00,1659,76.24233534681716,35.061051489073336,-93.33911261041237,0
2024-01-01 03:13:00,3811,16.350517855932253,34.61405633838517,-93.0607355706237,0
2024-01-01 03:14:00,8098,19.30169016752643,32.38679106874381,-92.3666741002529,0
2024-01-01 03:15:00,7546,200.41011366008885,34.47325041111637,-97.3686727624259,0
2024-01-01 03:16:00,2986,109.02022142127794,39.50427149630137,-93.59702496336249,0
2024-01-01 03:17:00,9338,77.39832426500892,32.107876339543836,-93.8172154171746,0
2024-01-01 03:18:00,3911,5.356049853145056,31.790412384507622,-96.14689950188507,1
2024-01-01 03:19:00,2734,31.40939740533052,32.41896304059448,-93.36493019631192,0
2024-01-01 03:20:00,2843,100.16451689065296,35.51834194337266,-99.13304438683635,0
2024-01-01 03:21:00,9680,12.819077513509946,39.302998154333,-93.56494978878011,0
2024-01-01 03:22:00,3976,38.32546700575268,35.73881590765258,-93.93984415787334,0
2024-01-01 03:23:00,2959,117.52530952707225,32.434824766058206,-97.89375592745913,0
2024-01-01 03:24:00,6759,12.047549601139558,34.40452315321262,-91.8178638048013,0
2024-01-01 03:25:00,7694,10.182936355040333,33.90400131785746,-91.25585999737297,0
2024-01-01 03:26:00,3385,12.257915404061889,30.46569469862437,-97.8951605274634,0
2024-01-01 03:27:00,5736,76.2856777987717,35.10641848529059,-99.24038915762796,0
2024-01-01 03:28:00,2802,31.280705542745306,31.260063866336736,-93.9642453645845,0
2024-01-01 03:29:00,9155,131.37405374422852,38.422440420838754,-95.20082473016703,0
2024-01-01 03:30:00,9120,61.62196522044997,35.489629092958964,-95.72405770737942,0
2024-01-01 03:31:00,7616,358.0006198909045,38.44606482617376,-92.38991669956303,0
2024-01-01 03:32:00,6534,15.839673942727545,39.560446873780414,-90.30337360491085,0
2024-01-01 03:33:00,5061,76.07895671237235,39.43188290750277,-95.22336280623803,0
2024-01-01 03:34:00,1262,24.650205298050853,31.00429334307554,-99.93844921225225,0
2024-01-01 03:35:00,7287,99.50547812165404,39.44817071550007,-94.03732865461622,0
2024-01-01 03:36:00,9815,61.55529584470608,37.957472077895105,-93.4603412787016,0
2024-01-01 03:37:00,3049,20.224185216591774,37.77658105260791,-91.71981694004674,0
2024-01-01 03:38:00,6423,46.65815637374079,30.901285402681754,-98.00593018903882,0
2024-01-01 03:39:00,5548,58.73865789098743,31.79514702283599,-94.75672366481069,0
2024-01-01 03:40:00,4108,29.984814195053975,39.75163379914768,-95.52868499610635,0
2024-01-01 03:41:00,8158,112.97507452807686,32.13370157155295,-93.35559538837369,0
2024-01-01 03:42:00,8400,19.47063403037085,31.690533301674005,-99.36056936296835,0
2024-01-01 03:43:00,4170,441.86683483625603,33.62351618709468,-91.15987068300475,0
2024-01-01 03:44:00,3255,141.69690444572515,39.133561975348904,-94.88842595761722,0
2024-01-01 03:45:00,2154,77.380988131976,34.76193463556555,-91.2295455503001,0
2024-01-01 03:46:00,5499,939.4684857936901,39.20583719089086,-96.59762868136862,0
2024-01-01 03:47:00,7295,40.072935213309464,33.34338780415236,-93.46477785359373,0
2024-01-01 03:48:00,7197,100.6224976710673,32.26528645226999,-90.4327485069059,0
2024-01-01 03:49:00,2648,68.21609019248928,34.952030088510355,-90.5662080929022,0
2024-01-01 03:50:00,6539,121.2031051319763,36.15476890261888,-90.55897245228783,0
2024-01-01 03:51:00,5199,243.74348152689836,33.91498998613556,-99.57053159483068,0
2024-01-01 03:52:00,9445,94.53303750321503,33.460305095945316,-95.96983999025477,0
2024-01-01 03:53:00,3557,154.7473667577929,32.18059284773247,-99.39218742552235,0
2024-01-01 03:54:00,6592,31.488172831291227,32.75006766221772,-96.90522986724918,0
2024-01-01 03:55:00,1098,44.42710923780725,36.731179631523005,-98.25421904906172,0
2024-01-01 03:56:00,3200,280.9811429838671,33.698735386136775,-93.79862575888104,0
2024-01-01 03:57:00,3961,99.17204434430892,30.797570417210284,-92.19253848734604,0
2024-01-01 03:58:00,5973,69.98798922715497,31.381553899525347,-94.86653034736598,0
2024-01-01 03:59:00,5433,25.70680623579593,33.723791883911105,-92.04526926702117,0
2024-01-01 04:00:00,3869,143.5374649815397,39.24502429847862,-99.87186703393769,0
2024-01-01 04:01:00,1956,24.991470309177046,33.790302616459805,-91.79523635340804,0
2024-01-01 04:02:00,9352,18.61251388902059,30.606420774516753,-98.21639775311193,0
2024-01-01 04:03:00,6699,61.24766651770145,34.17994257880016,-95.39064098595226,0
2024-01-01 04:04:00,7944,4.940702198143482,36.688175939601656,-95.57414384096832,0
2024-01-01 04:05:00,5493,100.59240083278587,35.93596134948221,-91.26844470835152,0
2024-01-01 04:06:00,5911,79.5944364641567,32.788029623860304,-90.34020852716033,0
2024-01-01 04:07:00,4987,38.36695112986717,36.88088923048694,-97.44879033462468,0
2024-01-01 04:08:00,7015,42.008914318455915,36.30624373865332,-99.32586827406799,0
2024-01-01 04:09:00,2218,48.45711089827049,31.721729688289685,-93.49478217545153,0
2024-01-01 04:10:00,5496,24.800718448593123,31.62145003568245,-94.97159413246791,0
2024-01-01 04:11:00,5735,65.6654313194193,35.47183082067941,-94.34294858089305,0
2024-01-01 04:12:00,5555,42.546818000006645,36.59438561116104,-99.5372978723,0
2024-01-01 04:13:00,9050,61.0963516514141,39.61910584860261,-92.24690178382055,1
2024-01-01 04:14:00,4446,46.724629066818984,34.219306307317794,-97.67646584912703,0
2024-01-01 04:15:00,2045,38.377499122825945,37.649392396719136,-96.65063219088722,1
2024-01-01 04:16:00,7893,72.13162849177101,31.165207472913764,-97.71646287450626,0
2024-01-01 04:17:00,2693,119.235418186295,38.896090273156474,-90.54055439407948,0
2024-01-01 04:18:00,4436,32.30528550710049,36.3310754139884,-98.31278183459415,0
2024-01-01 04:19:00,9754,81.08299758804999,36.290303313512474,-92.6768099598183,0
2024-01-01 04:20:00,6895,91.78330428150909,31.424426338324356,-97.54252706061463,0
2024-01-01 04:21:00,4354,15.121780443118764,30.39583729525898,-95.75080380891691,0
2024-01-01 04:22:00,1225,144.97255884325722,37.0144913798462,-90.03938122827877,0
2024-01-01 04:23:00,5893,426.8579681685521,31.170564589645867,-98.99423255757843,0
2024-01-01 04:24:00,8022,49.99406554767054,31.269701494839328,-91.18640768913426,0
2024-01-01 04:25:00,6600,46.00750757369812,31.87500146346985,-90.53950103731121,0
2024-01-01 04:26:00,8996,44.12355815760388,30.977464831396023,-93.01772705070721,0
2024-01-01 04:27:00,8683,101.55553125142232,36.253925204303066,-99.90037810264677,0
2024-01-01 04:28:00,5642,90.9926311304686,34.22004805848588,-91.7920141596822,0
2024-01-01 04:29:00,8679,11.126601777399497,32.660960924095484,-91.1772807238922,0
2024-01-01 04:30:00,9208,22.962878866570236,34.40749400371577,-90.19065843112067,0
2024-01-01 04:31:00,8339,90.67782590526681,38.441400020652,-91.60684252249904,0
2024-01-01 04:32:00,3205,47.2275887911545,39.270794050436365,-95.54413032693479,0
2024-01-01 04:33:00,2069,17.01137253023108,34.874761446534414,-93.1135032330607,0
2024-01-01 04:34:00,4444,244.7556045644117,35.66752915112802,-95.14871488042661,0
2024-01-01 04:35:00,2060,24.539565509876557,32.57199930339873,-96.46981650477287,1
2024-01-01 04:36:00,3327,56.58687806349489,35.13600378637119,-93.73573506849279,0
2024-01-01 04:37:00,4420,45.992617228281375,37.48119606935232,-92.30167560358224,0
2024-01-01 04:38:00,1301,18.565614723696832,34.92137263656169,-93.64099213321806,0
2024-01-01 04:39:00,1606,65.69053178083631,33.020729007891696,-91.73421632353788,0
2024-01-01 04:40:00,4170,80.81049805409566,35.82034347224959,-98.23625025399927,0
2024-01-01 04:41:00,1699,34.20336284960387,39.46656030885845,-96.2630544839684,0
2024-01-01 04:42:00,6088,39.00959867077149,38.87983853983112,-96.8741418726577,0
2024-01-01 04:43:00,1190,99.53278055914629,37.692423791754564,-98.05872860332201,0
2024-01-01 04:44:00,1980,7.5750635010455944,32.76209632665209,-95.5682567251465,0
2024-01-01 04:45:00,3975,23.45294679160224,32.41559507216402,-90.52127127135333,0
2024-01-01 04:46:00,7102,67.58830036403579,38.38537189797598,-94.61991708292838,0
2024-01-01 04:47:00,2184,32.241720223066906,31.813174760821024,-97.13595123296355,0
2024-01-01 04:48:00,4327,31.784251659024527,36.05611307486644,-96.45939381696962,0
2024-01-01 04:49:00,4394,134.51726380010612,34.38929943582964,-93.86924288282873,1
2024-01-01 04:50:00,9319,28.982022325961484,34.67986467292398,-96.4725325818692,0
2024-01-01 04:51:00,2816,395.11554895143087,34.545434025275405,-94.61653277079331,1
2024-01-01 04:52:00,6854,9.445018145351048,38.9995014672366,-97.25840106547173,0
2024-01-01 04:53:00,7709,5.977522394312862,30.87094250895455,-96.54068729099814,1
2024-01-01 04:54:00,1569,131.49070457391036,37.82901449456099,-92.9427214116364,0
2024-01-01 04:55:00,6442,20.41048502504751,38.350126715752836,-94.15381648356113,0
2024-01-01 04:56:00,2895,20.757889924435425,39.4287714715349,-99.06513136686621,0
2024-01-01 04:57:00,3733,146.16458390524835,34.52599954937711,-90.2681748149396,1
2024-01-01 04:58:00,4863,33.20602760973603,35.00065191886917,-99.50663077041115,0
2024-01-01 04:59:00,8455,135.68849977990212,39.61294521140917,-99.17060427718336,0
2024-01-01 05:00:00,5014,29.65373411309972,34.58451060949163,-92.98613951258866,0
2024-01-01 05:01:00,2686,78.45549504980904,35.03548472976258,-92.91981860569177,0
2024-01-01 05:02:00,4009,32.73934350667504,33.32254318189384,-99.81064466773228,0
2024-01-01 05:03:00,8806,21.76248735676166,30.316274506846497,-93.57246100536402,0
2024-01-01 05:04:00,1154,308.15452371417456,34.33054551761493,-99.66739985223543,1
2024-01-01 05:05:00,2409,166.7444125619261,36.55091310847386,-90.39230006109973,0
2024-01-01 05:06:00,1784,26.39987610284804,36.89945910613557,-93.03857406167064,0
2024-01-01 05:07:00,9096,45.677414486404516,30.065086468846093,-98.13421898679049,0
2024-01-01 05:08:00,8560,238.94342260637785,38.01052774772829,-98.41895211839581,0
2024-01-01 05:09:00,8343,20.323535219965414,34.92415614128547,-94.30337697279592,0
2024-01-01 05:10:00,8206,21.453589267459474,35.20745361386193,-93.664812743634,0
2024-01-01 05:11:00,6596,87.36200583555681,39.617436881703675,-91.68762370128262,0
2024-01-01 05:12:00,6801,528.7388064284975,32.84461158655818,-90.96678850786438,0
2024-01-01 05:13:00,3806,57.61780023779297,37.616519889681676,-96.07466555941794,0
2024-01-01 05:14:00,1537,155.9930163853191,35.74776245672271,-91.5591515762851,0
2024-01-01 05:15:00,6986,19.738286833940546,37.00798461558038,-94.57619964683266,0
2024-01-01 05:16:00,2841,78.33953103453226,34.17817451781124,-95.29417859397981,0
2024-01-01 05:17:00,9716,38.106515886313346,32.79207538964268,-93.01029353942212,0
2024-01-01 05:18:00,7971,353.05543300976717,35.46125952368934,-98.96805038655346,0
2024-01-01 05:19:00,6625,270.07260882327347,33.74941146352647,-97.34613494267488,0
2024-01-01 05:20:00,3950,533.4774153474983,32.22911178829664,-91.83237314588612,0
2024-01-01 05:21:00,8992,27.235212435652002,38.39236148113763,-94.95921161662591,0
2024-01-01 05:22:00,5780,56.57109735838141,34.758315950012914,-90.91956563517905,0
2024-01-01 05:23:00,3368,79.45310110058881,38.47315741190899,-99.1129626611709,0
